mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
72	72	855/4	855/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1585												
72	72	214	214	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1586										477		
72	72	857/4	857/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1587												
72	72	429/2	429/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1588										478		
72	72	859/4	859/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1589												
72	72	215	215	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1590										479		
72	72	861/4	861/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1591												
72	72	431/2	431/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1592										480		
72	72	863/4	863/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1593												
72	72	213	213	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1594										481		
72	72	853/4	853/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1595												
72	72	427/2	427/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1596										482		
72	72	855/4	855/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1597												
72	72	214	214	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1598										483		
72	72	857/4	857/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1599												
72	72	429/2	429/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1600										484		
72	72	859/4	859/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1601												
72	72	215	215	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1602										485		
72	72	861/4	861/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1603												
72	72	431/2	431/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1604										486		
72	72	863/4	863/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1605												
72	72	213	213	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	1606										487		
72	72	853/4	853/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	1607												
72	72	427/2	427/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	1608										488		
72	72	855/4	855/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	1609												
72	72	214	214	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	1610										489		
72	72	857/4	857/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	1611												
72	72	429/2	429/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	1612										490		
72	72	859/4	859/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1613												
72	72	215	215	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1614										491		
73	73	216	216	0.0	0	0	Dynamic	3/4	1	1	0					pp											
73	73	216	216	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1615										492		
73	73	865/4	865/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1616												
73	73	433/2	433/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1617										493		
73	73	867/4	867/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1618												
73	73	217	217	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1619										494		
73	73	869/4	869/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1620												
73	73	435/2	435/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1621										495		
73	73	871/4	871/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1622												
73	73	218	218	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1623										496		
73	73	873/4	873/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1624												
73	73	437/2	437/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1625										497		
73	73	875/4	875/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1626												
73	73	216	216	0.0	0	0	Dynamic	3/4	2	1	0					pp											
73	73	216	216	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1627										498		
73	73	865/4	865/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1628												
73	73	433/2	433/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1629										499		
73	73	867/4	867/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1630												
73	73	217	217	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1631										500		
73	73	869/4	869/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1632												
73	73	435/2	435/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1633										501		
73	73	871/4	871/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1634												
73	73	218	218	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1635												
73	73	216	216	0.0	0	0	Dynamic	3/4	3	1	0					pp											
73	73	216	216	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	1636										502		
73	73	865/4	865/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	1637												
73	73	433/2	433/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	1638										503		
73	73	867/4	867/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1639												
73	73	217	217	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	1640										504		
73	73	869/4	869/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	1641												
73	73	435/2	435/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	1642										505		
73	73	871/4	871/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1643												
73	73	218	218	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	1644										506		
73	73	873/4	873/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	1645												
73	73	437/2	437/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	1646										507		
73	73	875/4	875/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1647												
73	73	216	216	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1648												
73	73	218	218	0.0	1/2	1/2	Dynamic	3/4	4	1	0					pp											
73	73	218	218	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1649												
74	74	219	219	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1650										508		
74	74	877/4	877/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1651												
74	74	439/2	439/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1652										509		
74	74	879/4	879/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1653												
74	74	220	220	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1654										510		
74	74	881/4	881/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1655										510		
74	74	441/2	441/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1656										510		
74	74	883/4	883/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1657												
74	74	221	221	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1658										511		
74	74	885/4	885/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1659												
74	74	443/2	443/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1660										512		
74	74	887/4	887/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1661												
74	74	219	219	0.0	0	0	Spanner	3/4	2	1	0																71
74	74	219	219	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1662										513		71
74	74	220	220	0.0	1/4	1/4	StaffText	3/4	2	1	0							espress.									
74	74	220	220	0.0	1/4	1/4	Spanner	3/4	2	1	0																
74	74	220	220	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1663												
74	74	221	221	0.0	1/2	1/2	Spanner	3/4	2	1	0																72
74	74	221	221	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1664										514		72
74	74	219	219	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1665												
74	74	219	219	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1666												
75	75	222	222	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1667										515		
75	75	889/4	889/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1668										515		
75	75	445/2	445/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1669										515		
75	75	891/4	891/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1670												
75	75	223	223	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf											
75	75	223	223	0.0	1/4	1/4	Spanner	3/4	1	1	0																73
75	75	223	223	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1671										516		73
75	75	893/4	893/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1672												73
75	75	447/2	447/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1673										517		73
75	75	895/4	895/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1674												73
75	75	224	224	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1675										518		73
75	75	897/4	897/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1676												73
75	75	449/2	449/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1677										519		73
75	75	899/4	899/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1678												73
75	75	222	222	0.0	0	0	Spanner	3/4	2	1	0																
75	75	222	222	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1679												
75	75	223	223	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf											
75	75	223	223	0.0	1/4	1/4	Spanner	3/4	2	1	0																74
75	75	223	223	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1680												74
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1681												74
75	75	223	223	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf											
75	75	223	223	0.0	1/4	1/4	Spanner	3/4	3	1	0																75
75	75	223	223	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	1682												75
75	75	222	222	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1683												
76	76	225	225	0.0	0	0	Spanner	3/4	1	1	0																
76	76	225	225	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1684										520		
76	76	901/4	901/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1685												
76	76	451/2	451/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1686										521		
76	76	903/4	903/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1687												
76	76	226	226	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1688										522		
76	76	905/4	905/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1689										522		
76	76	453/2	453/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1690										522		
76	76	907/4	907/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1691												
76	76	227	227	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1692										523		
76	76	909/4	909/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1693										523		
76	76	455/2	455/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1694										523		
76	76	911/4	911/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1695												
76	76	225	225	0.0	0	0	Spanner	3/4	2	1	0																
76	76	225	225	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1696										524		
76	76	451/2	451/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1697												
76	76	226	226	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1698										525		
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1699										525		
76	76	227	227	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1700										525		
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1701												
76	76	225	225	0.0	0	0	Spanner	3/4	3	1	0																
76	76	225	225	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	1702												
76	76	451/2	451/2	0.0	1/8	1/8	Dynamic	3/4	3	1	0					p											
76	76	451/2	451/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	1703										526		
76	76	226	226	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1704										526		
76	76	227	227	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1705												
76	76	225	225	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1706										527		
76	76	226	226	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1707										527		
76	76	227	227	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1708												
77	77	228	228	0.0	0	0	Spanner	3/4	1	1	0																76
77	77	228	228	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1709										528		76
77	77	229	229	0.0	1/4	1/4	Spanner	3/4	1	1	0																
77	77	229	229	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1710												
77	77	230	230	0.0	1/2	1/2	StaffText	3/4	1	1	0							cresc.									
77	77	230	230	0.0	1/2	1/2	Spanner	3/4	1	1	0																77
77	77	230	230	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1711										529		77
77	77	228	228	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1712										530		
77	77	913/4	913/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1713												
77	77	457/2	457/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1714										531		
77	77	915/4	915/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1715												
77	77	229	229	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1716										532		
77	77	917/4	917/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1717										532		
77	77	459/2	459/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1718										532		
77	77	919/4	919/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1719												
77	77	230	230	0.0	1/2	1/2	StaffText	3/4	2	1	0							cresc.									
77	77	230	230	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1720										533		
77	77	921/4	921/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1721												
77	77	461/2	461/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1722										534		
77	77	923/4	923/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1723												
77	77	228	228	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1724												
78	78	231	231	0.0	0	0	Spanner	3/4	1	1	0																
78	78	231	231	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1725												
78	78	232	232	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf											
78	78	232	232	0.0	1/4	1/4	Spanner	3/4	1	1	0																78
78	78	232	232	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1726												78
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1727												78
78	78	231	231	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1728										535		
78	78	925/4	925/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1729										535		
78	78	463/2	463/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1730										535		
78	78	927/4	927/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1731												
78	78	232	232	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf											
78	78	232	232	0.0	1/4	1/4	Spanner	3/4	2	1	0																79
78	78	232	232	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1732										536		79
78	78	929/4	929/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1733												79
78	78	465/2	465/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1734										537		79
78	78	931/4	931/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1735												79
78	78	233	233	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1736										538		79
78	78	933/4	933/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1737												79
78	78	467/2	467/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1738										539		79
78	78	935/4	935/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1739												79
78	78	232	232	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf											
78	78	232	232	0.0	1/4	1/4	Spanner	3/4	3	1	0																80
78	78	232	232	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	1740												80
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1741												80
78	78	231	231	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1742												
78	78	232	232	0.0	1/4	1/4	Dynamic	3/4	4	1	0					sf											
78	78	232	232	0.0	1/4	1/4	Spanner	3/4	4	1	0																81
78	78	232	232	1.5	1/4	1/4	Chord	3/4	4	1	3/8		1/4	3/2	1743												81
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	1744												81
79	79	234	234	0.0	0	0	Spanner	3/4	1	1	0																
79	79	234	234	0.0	0	0	Spanner	3/4	1	1	0															43	
79	79	234	234	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1745										540	43	
79	79	937/4	937/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1746											43	
79	79	469/2	469/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1747										541	43	
79	79	939/4	939/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1748											43	
79	79	235	235	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1749										542	43	
79	79	941/4	941/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1750											43	
79	79	471/2	471/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1751										543	43	
79	79	943/4	943/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1752											43	
79	79	236	236	0.0	1/2	1/2	Spanner	3/4	1	1	0																
79	79	236	236	0.0	1/2	1/2	Spanner	3/4	1	1	0																82
79	79	236	236	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1753										544		82
79	79	945/4	945/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1754										544		82
79	79	473/2	473/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1755										544		82
79	79	947/4	947/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1756												82
79	79	234	234	0.0	0	0	Spanner	3/4	2	1	0																
79	79	234	234	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1757												
79	79	235	235	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1758										545		
79	79	473/2	473/2	0.0	5/8	5/8	StaffText	3/4	2	1	0							dim.									
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1759												
79	79	234	234	0.0	0	0	Spanner	3/4	3	1	0																
79	79	234	234	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1760												
79	79	235	235	0.0	1/4	1/4	StaffText	3/4	3	1	0							dim.									
79	79	235	235	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	1761										546		
79	79	234	234	0.0	0	0	StaffText	3/4	4	1	0							dim.									
79	79	234	234	0.0	0	0	Spanner	3/4	4	1	0																
79	79	234	234	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1762												
80	80	237	237	0.0	0	0	Spanner	3/4	1	1	0																
80	80	237	237	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1763										547		
80	80	949/4	949/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1764												
80	80	475/2	475/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1765										548		
80	80	951/4	951/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1766												
80	80	238	238	0.0	1/4	1/4	StaffText	3/4	1	1	0							dim.									
80	80	238	238	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1767										549		
80	80	953/4	953/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1768												
80	80	477/2	477/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1769										550		
80	80	955/4	955/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1770												
80	80	239	239	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1771										551		
80	80	957/4	957/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1772												
80	80	479/2	479/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1773										552		
80	80	959/4	959/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1774												
80	80	237	237	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1775												
80	80	237	237	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1776												
80	80	237	237	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1777												
81	81	240	240	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1778												
81	81	240	240	0.0	0	0	Dynamic	3/4	2	1	0					pp											
81	81	240	240	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1779										553		
81	81	961/4	961/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1780												
81	81	481/2	481/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1781										554		
81	81	963/4	963/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1782												
81	81	241	241	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1783										555		
81	81	965/4	965/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1784												
81	81	483/2	483/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1785										556		
81	81	967/4	967/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1786												
81	81	242	242	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1787										557		
81	81	969/4	969/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1788												
81	81	485/2	485/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1789										558		
81	81	971/4	971/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1790												
82	82	243	243	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1791										559		
82	82	973/4	973/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1792												
82	82	487/2	487/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1793										560		
82	82	975/4	975/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1794												
82	82	244	244	0.0	1/4	1/4	Spanner	3/4	2	1	0															44	
82	82	244	244	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1795										561	44	
82	82	977/4	977/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1796											44	
82	82	489/2	489/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1797										562	44	
82	82	979/4	979/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1798											44	
82	82	245	245	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1799										563	44	
82	82	981/4	981/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1800											44	
82	82	491/2	491/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1801										564	44	
82	82	983/4	983/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1802											44	
82	82	243	243	0.0	0	0	Dynamic	3/4	3	1	0					p											
82	82	243	243	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1803												
82	82	244	244	0.0	1/4	1/4	Spanner	3/4	3	1	0															45	
82	82	244	244	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1804											45	
82	82	489/2	489/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	1805											45	
82	82	245	245	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1806											45	
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	1807											45	
82	82	243	243	0.0	0	0	Dynamic	3/4	4	1	0					p											
82	82	243	243	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1808												
82	82	244	244	0.0	1/4	1/4	Spanner	3/4	4	1	0															46	
82	82	244	244	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	1809											46	
82	82	489/2	489/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	1810											46	
82	82	245	245	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1811											46	
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	1812											46	
83	83	247	247	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf											
83	83	247	247	0.0	1/4	1/4	Spanner	3/4	1	1	0															47	
83	83	247	247	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1813										565	47	
83	83	248	248	0.0	1/2	1/2	Spanner	3/4	1	1	0																
83	83	248	248	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1814												
83	83	246	246	0.0	0	0	Spanner	3/4	2	1	0																
83	83	246	246	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1815										566		
83	83	985/4	985/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1816												
83	83	493/2	493/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1817										567		
83	83	987/4	987/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1818												
83	83	247	247	0.0	1/4	1/4	Spanner	3/4	2	1	0																83
83	83	247	247	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1819										568		83
83	83	989/4	989/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1820												83
83	83	495/2	495/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1821										569		83
83	83	991/4	991/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1822												83
83	83	248	248	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1823										570		83
