mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
186	186	1113	1113	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3065		articStaccatoAbove									
186	186	2229/2	2229/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	3066		articStaccatoAbove									
186	186	1110	1110	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	3067		articStaccatoAbove									
187	187	1116	1116	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	3068									548		
187	187	2233/2	2233/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	3069									548		
187	187	1117	1117	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	3070									548		
187	187	2235/2	2235/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3071											
187	187	1119	1119	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	3072									549		
187	187	2239/2	2239/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	3073									549		
187	187	1120	1120	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	3074									549		
187	187	2241/2	2241/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3075											
187	187	1116	1116	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3076		articStaccatoAbove									
187	187	2235/2	2235/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	3077									550		
187	187	1119	1119	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3078											
187	187	2241/2	2241/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	3079		articStaccatoAbove									
187	187	1116	1116	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3080		articStaccatoAbove									
187	187	2235/2	2235/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8			1/4	3/2	3081		articStaccatoAbove									
187	187	1119	1119	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3082											
187	187	2241/2	2241/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4			1/4	1	3083											
187	187	2243/2	2243/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3084											
187	187	1116	1116	0.0	0	0	StaffText	12/8	4	1	0								cresc.								
187	187	1116	1116	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3085									551		
187	187	1119	1119	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3086		articStaccatoAbove									
187	187	2241/2	2241/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	3087		articStaccatoAbove									
188	188	1122	1122	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	3088									552		
188	188	2245/2	2245/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	3089									552		
188	188	1123	1123	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	3090									552		
188	188	2247/2	2247/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3091											
188	188	1125	1125	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	3092									553		
188	188	2251/2	2251/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	3093									553		
188	188	1126	1126	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	3094									553		
188	188	2253/2	2253/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3095											
188	188	1122	1122	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3096		articStaccatoBelow									
188	188	2253/2	2253/2	0.0	9/8	9/8	Dynamic	12/8	2	1	0						f										
188	188	2253/2	2253/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3097											
188	188	1127	1127	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3098											
188	188	2255/2	2255/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3099											
188	188	1122	1122	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3100		articStaccatoAbove									
188	188	2247/2	2247/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8			1/4	3/2	3101		articStaccatoAbove									
188	188	1125	1125	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3102											
188	188	2253/2	2253/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4			1/4	1	3103											
188	188	2255/2	2255/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3104											
188	188	1122	1122	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	3105		articStaccatoAbove									
188	188	2247/2	2247/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	3106		articStaccatoAbove									
188	188	1125	1125	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3107		articAccentAbove									
188	188	2253/2	2253/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4			1/4	1	3108											
188	188	2255/2	2255/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3109											
189	189	1128	1128	0.0	0	0	Dynamic	12/8	1	1	0						f										
189	189	1128	1128	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	3110									554		
189	189	1131	1131	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3111		articStaccatoAbove									
189	189	2265/2	2265/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	3112		articStaccatoAbove									
189	189	1128	1128	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	3113									555		
189	189	2257/2	2257/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	3114									555		
189	189	1129	1129	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	3115											
189	189	2259/2	2259/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3116											
189	189	1130	1130	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3117											
189	189	2261/2	2261/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3118											
189	189	1131	1131	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	3119									556		
189	189	2263/2	2263/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	3120									556		
189	189	1132	1132	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	3121											
189	189	2265/2	2265/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	3122											
189	189	1128	1128	0.0	0	0	Dynamic	12/8	3	1	0						f										
189	189	1128	1128	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	3123											
189	189	2265/2	2265/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3124											
189	189	1133	1133	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3125											
189	189	2267/2	2267/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3126											
189	189	1128	1128	0.0	0	0	Dynamic	12/8	4	1	0						f										
189	189	1128	1128	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	3127									557		
189	189	2257/2	2257/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	3128									557		
189	189	1129	1129	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	3129											
189	189	2259/2	2259/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3130											
189	189	1130	1130	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3131											
189	189	2261/2	2261/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3132											
189	189	1131	1131	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	3133									558		
189	189	2263/2	2263/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	3134									558		
189	189	1132	1132	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	3135											
189	189	2265/2	2265/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3136									559		
189	189	1133	1133	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3137									559		
189	189	2267/2	2267/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3138		articStaccatoAbove							559		
190	190	1134	1134	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3139		articStaccatoAbove									
190	190	2271/2	2271/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	3140		articStaccatoAbove									
190	190	1137	1137	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
190	190	1137	1137	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3141											
190	190	2277/2	2277/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	3142											
190	190	2279/2	2279/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3143											
190	190	1134	1134	0.0	0	0	Dynamic	12/8	2	1	0						sf										
190	190	1134	1134	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	3144									560		
190	190	1137	1137	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3145											
190	190	2277/2	2277/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	3146											
190	190	1134	1134	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	3147									561		
190	190	2269/2	2269/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	3148									561		
190	190	1135	1135	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	3149											
190	190	2271/2	2271/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3150											
190	190	1136	1136	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	3151											
190	190	2273/2	2273/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	3152											
190	190	1137	1137	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	3153									562		
190	190	2275/2	2275/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	3154									562		
190	190	1138	1138	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	3155									562		
190	190	2277/2	2277/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3156											
190	190	1134	1134	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	3157											
190	190	2271/2	2271/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3158									563		
190	190	1136	1136	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3159									563		
190	190	2273/2	2273/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3160									563		
190	190	1137	1137	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	3161											
190	190	2277/2	2277/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3162									564		
190	190	1139	1139	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3163									564		
190	190	2279/2	2279/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3164									564		
191	191	1140	1140	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3165											
191	191	2283/2	2283/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	3166											
191	191	1143	1143	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
191	191	1143	1143	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3167											
191	191	2289/2	2289/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	3168											
191	191	2291/2	2291/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3169											
191	191	1140	1140	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3170											
191	191	2283/2	2283/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	3171											
191	191	1143	1143	0.0	3/4	3/4	Dynamic	12/8	2	1	0						sf										
191	191	1143	1143	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3172											
191	191	2289/2	2289/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	3173											
191	191	2291/2	2291/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3174											
191	191	1140	1140	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	3175									565		
191	191	2281/2	2281/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	3176									565		
191	191	1141	1141	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	3177									565		
191	191	2283/2	2283/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3178											
191	191	1143	1143	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	3179									566		
191	191	2287/2	2287/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	3180									566		
191	191	1144	1144	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	3181									566		
191	191	2289/2	2289/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3182											
191	191	1140	1140	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	3183											
191	191	2283/2	2283/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3184									567		
191	191	1142	1142	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3185									567		
191	191	2285/2	2285/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3186									567		
191	191	1143	1143	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	3187											
191	191	2289/2	2289/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3188									568		
191	191	1145	1145	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3189									568		
191	191	2291/2	2291/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3190											
192	192	1146	1146	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3191											
192	192	2295/2	2295/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	3192											
192	192	1149	1149	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
192	192	1149	1149	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3193											
192	192	2301/2	2301/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	3194											
192	192	2303/2	2303/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3195											
192	192	1146	1146	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	3196											
192	192	2301/2	2301/2	0.0	9/8	9/8	Dynamic	12/8	2	1	0						f										
192	192	2301/2	2301/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3197											
192	192	1151	1151	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3198											
192	192	2303/2	2303/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3199											
192	192	1146	1146	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3200											
192	192	1146	1146	0.0	0	0	Dynamic	12/8	4	1	0						f										
192	192	1146	1146	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	3201									569		
192	192	2293/2	2293/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	3202									569		
192	192	1147	1147	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	3203											
192	192	2295/2	2295/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3204									570		
192	192	1148	1148	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3205									570		
192	192	2297/2	2297/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3206											
192	192	1149	1149	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	3207									571		
192	192	2299/2	2299/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	3208									571		
192	192	1150	1150	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	3209											
192	192	2301/2	2301/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3210									572		
192	192	1151	1151	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3211									572		
192	192	2303/2	2303/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3212											
193	193	1152	1152	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	3213		articAccentAbove									
193	193	1155	1155	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3214		articAccentAbove									
193	193	1152	1152	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	3215									573		
193	193	2305/2	2305/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	3216									573		
193	193	1153	1153	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	3217											
193	193	2307/2	2307/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3218											
193	193	1154	1154	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3219											
193	193	2309/2	2309/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3220											
193	193	1155	1155	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	3221									574		
193	193	2311/2	2311/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	3222									574		
193	193	1156	1156	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	3223											
193	193	2313/2	2313/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3224											
193	193	1157	1157	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3225											
193	193	2315/2	2315/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3226											
193	193	1152	1152	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3227											
193	193	1155	1155	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3228											
193	193	2313/2	2313/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	3229											
194	194	1158	1158	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	3230		articAccentAbove									
194	194	1161	1161	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3231		articAccentAbove									
194	194	1158	1158	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	3232									575		
194	194	2317/2	2317/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	3233									575		
194	194	1159	1159	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	3234											
194	194	2319/2	2319/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3235											
194	194	1160	1160	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3236											
194	194	2321/2	2321/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3237											
194	194	1161	1161	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	3238									576		
194	194	2323/2	2323/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	3239									576		
194	194	1162	1162	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	3240											
194	194	2325/2	2325/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3241											
194	194	1163	1163	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3242											
194	194	2327/2	2327/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3243											
194	194	1158	1158	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3244											
194	194	1161	1161	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	3245											
195	195	1164	1164	0.0	0	0	Dynamic	12/8	1	1	0						sf										
195	195	1164	1164	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	3246											
195	195	2331/2	2331/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						ff										
195	195	2331/2	2331/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3247											
195	195	1166	1166	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	3248											
195	195	2333/2	2333/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3249											
195	195	1167	1167	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	3250									577		
195	195	2335/2	2335/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	3251									577		
195	195	1168	1168	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	3252											
195	195	2337/2	2337/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3253											
195	195	1169	1169	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	3254											
195	195	2339/2	2339/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3255											
195	195	1164	1164	0.0	0	0	Dynamic	12/8	2	1	0						sf										
195	195	1164	1164	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	3256											
195	195	1164	1164	0.0	0	0	Dynamic	12/8	3	1	0						sf										
195	195	1164	1164	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3257											
195	195	2337/2	2337/2	0.0	9/8	9/8	Dynamic	12/8	3	1	0						ff										
195	195	2337/2	2337/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3258											
195	195	1169	1169	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3259											
195	195	2339/2	2339/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3260											
195	195	1164	1164	0.0	0	0	Dynamic	12/8	4	1	0						sf										
195	195	1164	1164	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	3261											
196	196	1170	1170	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	3262											
196	196	2343/2	2343/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						ff										
196	196	2343/2	2343/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3263											
196	196	1172	1172	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3264											
196	196	2345/2	2345/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3265											
196	196	1173	1173	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	3266									578		
196	196	2347/2	2347/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	3267									578		
196	196	1174	1174	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	3268											
196	196	2349/2	2349/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3269											
196	196	1175	1175	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3270											
196	196	2351/2	2351/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3271											
196	196	1170	1170	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	3272									579		
196	196	2341/2	2341/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	3273									579		
196	196	1171	1171	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	3274											
196	196	2343/2	2343/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3275											
196	196	1172	1172	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	3276											
196	196	2345/2	2345/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	3277											
196	196	1173	1173	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	3278											
196	196	2349/2	2349/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	3279											
196	196	2349/2	2349/2	0.0	9/8	9/8	Dynamic	12/8	4	1	0						ff										
196	196	2349/2	2349/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3280											
196	196	1175	1175	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3281											
196	196	2351/2	2351/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3282											
197	197	2355/2	2355/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						ff										
197	197	2355/2	2355/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3283											
197	197	1178	1178	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	3284											
197	197	2357/2	2357/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3285											
197	197	1179	1179	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	3286									580		
197	197	2359/2	2359/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	3287									580		
197	197	1180	1180	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	3288											
197	197	2361/2	2361/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3289											
197	197	1181	1181	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	3290											
197	197	2363/2	2363/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3291											
197	197	1176	1176	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	3292											
197	197	1179	1179	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	3293											
197	197	1176	1176	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3294											
197	197	2355/2	2355/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8			1/4	3/2	3295											
197	197	1179	1179	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3296											
197	197	2361/2	2361/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	3297											
197	197	1176	1176	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	3298									581		
197	197	2353/2	2353/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	3299									581		
197	197	1177	1177	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	3300											
197	197	2355/2	2355/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3301											
197	197	1178	1178	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3302											
197	197	2357/2	2357/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3303											
197	197	1179	1179	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	3304									582		
197	197	2359/2	2359/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	3305									582		
197	197	1180	1180	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	3306											
197	197	2361/2	2361/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3307											
197	197	1181	1181	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3308											
197	197	2363/2	2363/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3309											
198	198	1182	1182	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	3310											
198	198	2367/2	2367/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	3311											
198	198	1185	1185	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3312											
198	198	2373/2	2373/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	3313											
198	198	1182	1182	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3314											
198	198	2367/2	2367/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	3315											
198	198	1185	1185	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3316											
198	198	2373/2	2373/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	3317											
198	198	1182	1182	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3318											
