mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	crescendo_line	decrescendo_hairpin
167	165	659	659	0.0	1/2	1/2	Spanner	4/4	4	1	0														452			15
167	165	659	659	1.5	1/2	1/2	Chord	4/4	4	1	3/8			1/4	3/2	3356									452			15
167	165	1321/2	1321/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3357												15
168	166	661	661	2.0	0	0	Chord	4/4	1	1	1/2		r8	1/2	1	3358												
168	166	663	663	2.0	1/2	1/2	Chord	4/4	1	1	1/2		r8	1/2	1	3359												
168	166	661	661	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3360												
168	166	663	663	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3361												
168	166	661	661	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3362												
168	166	662	662	0.0	1/4	1/4	Spanner	4/4	3	1	0															41		
168	166	662	662	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3363		articStaccatoBelow							453	41		
168	166	663	663	0.0	1/2	1/2	Spanner	4/4	3	1	0														453			
168	166	663	663	0.0	1/2	1/2	Spanner	4/4	3	1	0														453			16
168	166	663	663	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3364		articStaccatoBelow							453			16
168	166	664	664	0.0	3/4	3/4	Spanner	4/4	3	1	0																	
168	166	664	664	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3365		articStaccatoBelow										
168	166	661	661	0.0	0	0	Spanner	4/4	4	1	0																	
168	166	661	661	3.0	0	0	Chord	4/4	4	1	3/4			1/2	3/2	3366												
169	167	665	665	2.0	0	0	Chord	4/4	1	1	1/2		r8	1/2	1	3367												
169	167	667	667	2.0	1/2	1/2	Chord	4/4	1	1	1/2		r8	1/2	1	3368												
169	167	665	665	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3369												
169	167	667	667	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3370												
169	167	665	665	4.0	0	0	Chord	4/4	3	1	1			1	1	3371												
169	167	665	665	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3372									454			
169	167	666	666	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3373									454			
169	167	667	667	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3374									454			
169	167	668	668	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3375												
170	168	1339/2	1339/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3376												
170	168	670	670	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3377												
170	168	1341/2	1341/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3378												
170	168	671	671	2.0	1/2	1/2	Chord	4/4	1	1	1/2		r8	1/2	1	3379												
170	168	1339/2	1339/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3380												
170	168	670	670	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3381												
170	168	1341/2	1341/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3382												
170	168	671	671	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3383												
170	168	669	669	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3384									455			
170	168	671	671	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3385												
170	168	669	669	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3386									456			
170	168	670	670	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3387									456			
170	168	671	671	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3388									456			
170	168	672	672	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3389												
171	169	673	673	2.0	0	0	Chord	4/4	1	1	1/2		r8	1/2	1	3390												
171	169	675	675	2.0	1/2	1/2	Chord	4/4	1	1	1/2		r8	1/2	1	3391												
171	169	673	673	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3392												
171	169	675	675	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3393												
171	169	673	673	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3394												
171	169	675	675	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3395												
171	169	673	673	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3396									457			
171	169	674	674	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3397									457			
171	169	675	675	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3398									457			
171	169	676	676	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3399												
172	170	677	677	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	3400									458			
172	170	1355/2	1355/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3401									458			
172	170	678	678	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3402									458			
172	170	1357/2	1357/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3403									458			
172	170	679	679	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3404									458			
172	170	1359/2	1359/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3405									458			
172	170	680	680	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3406									458			
172	170	1361/2	1361/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3407												
172	170	677	677	4.0	0	0	Chord	4/4	2	1	1			1	1	3408												
172	170	677	677	4.0	0	0	Chord	4/4	3	1	1			1	1	3409												
172	170	677	677	4.0	0	0	Chord	4/4	4	1	1			1	1	3410												
173	171	681	681	0.0	0	0	Spanner	4/4	1	1	0															42		
173	171	681	681	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	3411									459	42		
173	171	683	683	0.0	1/2	1/2	Spanner	4/4	1	1	0														459			
173	171	683	683	0.0	1/2	1/2	Spanner	4/4	1	1	0														459			17
173	171	683	683	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3412									459			17
173	171	1369/2	1369/2	0.0	7/8	7/8	Spanner	4/4	1	1	0																	
173	171	1369/2	1369/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3413												
173	171	681	681	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3414												
173	171	683	683	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3415												
173	171	681	681	2.0	0	0	Chord	4/4	3	1	1/2		r8	1/2	1	3416												
173	171	683	683	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3417												
173	171	681	681	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3418												
174	172	685	685	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	3419												
174	172	685	685	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3420												
174	172	687	687	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3421												
174	172	685	685	2.0	0	0	Chord	4/4	3	1	1/2		r8	1/2	1	3422												
174	172	687	687	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3423												
174	172	685	685	0.0	0	0	Spanner	4/4	4	1	0															43		
174	172	685	685	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3424									460	43		
174	172	687	687	0.0	1/2	1/2	Spanner	4/4	4	1	0														460			
174	172	687	687	0.0	1/2	1/2	Spanner	4/4	4	1	0														460			18
174	172	687	687	1.5	1/2	1/2	Chord	4/4	4	1	3/8			1/4	3/2	3425									460			18
174	172	1377/2	1377/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3426												18
175	173	689	689	0.0	0	0	Spanner	4/4	1	1	0															44		
175	173	689	689	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	3427									461	44		
175	173	691	691	0.0	1/2	1/2	Spanner	4/4	1	1	0														461			
175	173	691	691	0.0	1/2	1/2	Spanner	4/4	1	1	0														461			19
175	173	691	691	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3428									461			19
175	173	1385/2	1385/2	0.0	7/8	7/8	Spanner	4/4	1	1	0																	
175	173	1385/2	1385/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3429												
175	173	689	689	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3430												
175	173	691	691	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3431												
175	173	689	689	2.0	0	0	Chord	4/4	3	1	1/2		r8	1/2	1	3432												
175	173	691	691	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3433												
175	173	689	689	0.0	0	0	Spanner	4/4	4	1	0																	
175	173	689	689	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3434												
175	173	691	691	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3435									462			
175	173	692	692	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3436												
176	174	693	693	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	3437												
176	174	693	693	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3438												
176	174	695	695	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3439												
176	174	693	693	2.0	0	0	Chord	4/4	3	1	1/2		r8	1/2	1	3440												
176	174	695	695	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3441												
176	174	693	693	4.0	0	0	Chord	4/4	4	1	1			1	1	3442												
177	175	697	697	0.0	0	0	Dynamic	4/4	1	1	0						p											
177	175	697	697	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3443									463			
177	175	698	698	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3444									463			
177	175	699	699	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3445									463			
177	175	700	700	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3446												
177	175	697	697	0.0	0	0	Dynamic	4/4	2	1	0						p											
177	175	697	697	2.0	0	0	Chord	4/4	2	1	1/2		r8	1/2	1	3447												
177	175	699	699	2.0	1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	3448												
177	175	697	697	0.0	0	0	Dynamic	4/4	3	1	0						p											
177	175	697	697	2.0	0	0	Chord	4/4	3	1	1/2		r8	1/2	1	3449												
177	175	699	699	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3450												
177	175	697	697	0.0	0	0	Dynamic	4/4	4	1	0						p											
177	175	697	697	2.0	0	0	Chord	4/4	4	1	1/2		r8	1/2	1	3451												
177	175	699	699	2.0	1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	3452												
178	176	701	701	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3453									464			
178	176	702	702	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3454									464			
178	176	703	703	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3455									464			
178	176	704	704	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3456												
178	176	701	701	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3457												
178	176	701	701	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3458												
178	176	701	701	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3459												
179	177	705	705	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	3460									465			
179	177	708	708	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura		1/16	1	3461									465			
179	177	708	708	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3462									465			
179	177	1417/2	1417/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3463												
179	177	705	705	0.0	0	0	StaffText	4/4	2	1	0								dol.									
179	177	705	705	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3464									466			
179	177	706	706	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3465									466			
179	177	707	707	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3466									466			
179	177	708	708	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3467												
179	177	705	705	2.0	0	0	Chord	4/4	3	1	1/2		r8	1/2	1	3468												
179	177	707	707	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3469												
179	177	705	705	2.0	0	0	Chord	4/4	4	1	1/2		r8	1/2	1	3470												
179	177	707	707	2.0	1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	3471												
180	178	709	709	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	3472												
180	178	709	709	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3473									467			
180	178	710	710	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3474									467			
180	178	711	711	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3475									467			
180	178	712	712	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3476												
180	178	709	709	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3477												
180	178	709	709	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3478												
181	179	713	713	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3479									468			
181	179	714	714	0.0	1/4	1/4	StaffText	4/4	1	1	0								dim.						468			
181	179	714	714	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3480									468			
181	179	715	715	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3481									468			
181	179	716	716	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3482												
181	179	713	713	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3483									469			
181	179	714	714	0.0	1/4	1/4	StaffText	4/4	2	1	0								dim.						469			
181	179	714	714	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3484									469			
181	179	715	715	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3485									469			
181	179	716	716	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3486												
181	179	713	713	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	3487												
181	179	1427/2	1427/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3488												
181	179	714	714	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3489												
181	179	1429/2	1429/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3490												
181	179	715	715	0.0	1/2	1/2	StaffText	4/4	3	1	0								dim.									
181	179	715	715	2.0	1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	3491												
181	179	713	713	2.0	0	0	Chord	4/4	4	1	1/2		r8	1/2	1	3492												
181	179	715	715	0.0	1/2	1/2	StaffText	4/4	4	1	0								dim.									
181	179	715	715	2.0	1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	3493												
182	180	717	717	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3494									470			
182	180	718	718	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3495									470			
182	180	719	719	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3496									470			
182	180	720	720	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3497												
182	180	717	717	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3498									471			
182	180	718	718	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3499									471			
182	180	719	719	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3500									471			
182	180	720	720	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3501												
182	180	717	717	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3502									472			
182	180	719	719	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3503												
182	180	717	717	4.0	0	0	Chord	4/4	4	1	1			1	1	3504												
183	181	721	721	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3505									473			
183	181	722	722	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3506									473			
183	181	723	723	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3507									473			
183	181	724	724	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3508												
183	181	721	721	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3509									474			
183	181	722	722	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3510									474			
183	181	723	723	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3511									474			
183	181	724	724	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3512												
183	181	721	721	4.0	0	0	Chord	4/4	3	1	1			1	1	3513												
183	181	721	721	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3514									475			
183	181	723	723	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3515												
184	182	725	725	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3516									476			
184	182	726	726	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3517									476			
184	182	727	727	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3518									476			
184	182	728	728	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3519												
184	182	725	725	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3520									477			
184	182	726	726	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3521									477			
184	182	727	727	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3522									477			
184	182	728	728	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3523												
184	182	725	725	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3524									478			
184	182	727	727	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3525												
184	182	725	725	4.0	0	0	Chord	4/4	4	1	1			1	1	3526												
185	183	729	729	0.0	0	0	StaffText	4/4	1	1	0								dim.									
185	183	729	729	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3527									479			
185	183	730	730	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3528									479			
185	183	731	731	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3529									479			
185	183	732	732	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3530												
185	183	729	729	0.0	0	0	StaffText	4/4	2	1	0								dim.									
185	183	729	729	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3531									480			
185	183	730	730	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3532									480			
185	183	731	731	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3533									480			
185	183	732	732	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3534												
185	183	729	729	0.0	0	0	StaffText	4/4	3	1	0								dim.									
185	183	729	729	4.0	0	0	Chord	4/4	3	1	1			1	1	3535												
185	183	729	729	0.0	0	0	StaffText	4/4	4	1	0								dim.									
185	183	729	729	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3536									481			
185	183	731	731	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3537												
186	184	733	733	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3538									482			
186	184	734	734	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3539									482			
186	184	735	735	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3540									482			
186	184	736	736	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3541												
186	184	733	733	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3542									483			
186	184	734	734	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3543									483			
186	184	735	735	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3544									483			
186	184	736	736	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3545												
186	184	733	733	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3546									484			
186	184	735	735	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3547												
186	184	733	733	4.0	0	0	Chord	4/4	4	1	1			1	1	3548									485			
187	185	737	737	0.0	0	0	Dynamic	4/4	1	1	0						pp											
187	185	737	737	0.0	0	0	Spanner	4/4	1	1	0															45		
187	185	737	737	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	3549									486	45		
187	185	739	739	0.0	1/2	1/2	Spanner	4/4	1	1	0														486			
187	185	739	739	0.0	1/2	1/2	Spanner	4/4	1	1	0														486			20
187	185	739	739	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3550									486			20
187	185	1481/2	1481/2	0.0	7/8	7/8	Spanner	4/4	1	1	0																	
187	185	1481/2	1481/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3551												
187	185	737	737	0.0	0	0	Dynamic	4/4	2	1	0						pp											
187	185	737	737	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	3552												
187	185	737	737	0.0	0	0	Dynamic	4/4	3	1	0						pp											
187	185	737	737	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3553												
187	185	737	737	0.0	0	0	Dynamic	4/4	4	1	0						pp											
187	185	737	737	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3554												
188	186	741	741	4.0	0	0	Chord	4/4	1	1	1			1	1	3555												
188	186	741	741	0.0	0	0	Spanner	4/4	2	1	0															46		
188	186	741	741	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	3556									487	46		
188	186	743	743	0.0	1/2	1/2	Spanner	4/4	2	1	0														487			
188	186	743	743	0.0	1/2	1/2	Spanner	4/4	2	1	0														487			21
188	186	743	743	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	3557									487			21
188	186	1489/2	1489/2	0.0	7/8	7/8	Spanner	4/4	2	1	0																	
188	186	1489/2	1489/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3558												
188	186	741	741	0.0	0	0	Spanner	4/4	3	1	0															47		
188	186	741	741	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	3559									488	47		
188	186	743	743	0.0	1/2	1/2	Spanner	4/4	3	1	0														488			
188	186	743	743	0.0	1/2	1/2	Spanner	4/4	3	1	0														488			22
188	186	743	743	1.5	1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	3560									488			22
188	186	1489/2	1489/2	0.0	7/8	7/8	Spanner	4/4	3	1	0																	
188	186	1489/2	1489/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3561												
188	186	741	741	0.0	0	0	Spanner	4/4	4	1	0															48		
188	186	741	741	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3562									489	48		
188	186	743	743	0.0	1/2	1/2	Spanner	4/4	4	1	0														489			
188	186	743	743	0.0	1/2	1/2	Spanner	4/4	4	1	0														489			23
188	186	743	743	1.5	1/2	1/2	Chord	4/4	4	1	3/8			1/4	3/2	3563									489			23
188	186	1489/2	1489/2	0.0	7/8	7/8	Spanner	4/4	4	1	0																	
188	186	1489/2	1489/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3564												
189	187	745	745	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3565									490			
189	187	746	746	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3566									490			
189	187	747	747	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3567									490			
189	187	748	748	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3568												
189	187	745	745	4.0	0	0	Chord	4/4	2	1	1			1	1	3569												
189	187	745	745	4.0	0	0	Chord	4/4	3	1	1			1	1	3570												
189	187	745	745	4.0	0	0	Chord	4/4	4	1	1			1	1	3571												
190	188	749	749	4.0	0	0	Chord	4/4	1	1	1			1	1	3572												
190	188	749	749	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3573									491			
190	188	750	750	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3574									491			
190	188	751	751	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3575									491			
190	188	752	752	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3576												
190	188	749	749	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3577									492			
190	188	750	750	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3578									492			
190	188	751	751	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3579									492			
190	188	752	752	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3580												
190	188	749	749	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3581									493			
190	188	750	750	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3582									493			
190	188	751	751	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3583									493			
190	188	752	752	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3584												
191	189	753	753	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3585									494			
191	189	754	754	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3586									494			
191	189	755	755	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3587									494			
191	189	756	756	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3588												
191	189	753	753	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	3589												
191	189	753	753	4.0	0	0	Chord	4/4	3	1	1			1	1	3590												
191	189	753	753	4.0	0	0	Chord	4/4	4	1	1			1	1	3591									495			
192	190	757	757	4.0	0	0	Chord	4/4	1	1	1			1	1	3592												
192	190	757	757	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3593									496			
192	190	758	758	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3594									496			
192	190	759	759	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3595									496			
192	190	760	760	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3596												
192	190	757	757	4.0	0	0	Chord	4/4	4	1	1			1	1	3597												
193	191	761	761	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3598									497			
193	191	762	762	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3599									497			
193	191	763	763	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3600									497			
193	191	764	764	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3601									497			
193	191	761	761	4.0	0	0	Chord	4/4	3	1	1			1	1	3602												
193	191	761	761	4.0	0	0	Chord	4/4	4	1	1			1	1	3603												
194	192	765	765	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3604									497			
194	192	766	766	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3605									497			
194	192	767	767	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3606									497			
194	192	768	768	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	3607												
194	192	765	765	4.0	0	0	Chord	4/4	3	1	1			1	1	3608												
194	192	765	765	4.0	0	0	Chord	4/4	4	1	1			1	1	3609												
195	193	769	769	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	3610									498			
195	193	771	771	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3611									498			
195	193	1545/2	1545/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3612												
